id,geocoder,lat,lon
6d71a74b-af0d-468c-88ac-07eebe8caca4,mapquest,37.783111,-122.431632
2972b788-d777-4d1b-843e-080ac8fb37d1,mapquest,37.3646594,-121.8314792
412411be-0288-4e49-9424-081a3ab36a22,mapquest,34.17661,-117.3301
9f39c077-b57b-4d11-a4e7-08731da9200e,open_cage,37.4159747,-122.0770125
2f5a7df6-fc04-4094-82ba-08733e806006,open_cage,33.9456422,-118.3869741
73c87a9f-b819-4f40-adf2-0886d019a472,mapbox,33.19192,-117.35934
36dee723-96c9-46ee-96e8-0889d49903ef,open_cage,37.2587006,-122.0322543
2e0bffab-14dd-4d29-8d2c-0897907db96d,mapquest,33.847807,-118.264351
51ecbdf1-858d-412d-a7c3-08b37c4c850b,mapquest,34.344973,-118.535062
0fd66de3-ceed-4e6d-9f92-08cecd1bba80,mapbox,34.183574,-118.785675
9a40a13b-e823-42cd-b6e1-08db0c93204c,mapquest,34.19994,-118.867425
9e27ac06-2c16-4f07-9e53-08dd7dfd4c0e,open_cage,33.6817373,-117.9189553
0c2577f4-43f1-484b-93b4-08e203b644d0,mapbox,36.840194,-119.728338
64b0f4e1-768b-449d-91e4-08ee2a047ecc,mapbox,38.670022,-121.161864
e0c37cb6-d8c9-4459-8494-08fafea96845,open_cage,39.7293877,-121.8410301
de9de63f-7f75-4657-96be-08ffce867fb5,open_cage,33.969711,-118.164303
c9d6eb0e-f407-4ab4-b246-09230682fc4a,mapquest,32.807546,-117.11603
2ab3efe5-6bd2-4e31-9974-0932a0a2e99f,mapquest,34.0787706,-117.8168489
e470251e-9fdc-4bdd-b2e7-097eefa28ebe,mapbox,34.04585,-118.25136
fc683874-e388-4f33-844d-0997302f0bcf,open_cage,34.170615,-118.5412156
4cba3d45-a5cb-45d5-89c2-09bd4eb921b2,open_cage,38.7070612,-120.9658751
016835de-591b-4300-8309-09cc92b67258,open_cage,34.0981567,-118.2916337
c28fe092-3446-4009-889a-09d36daa22fa,open_cage,33.840992,-118.1827914
7acca6a8-c835-43ae-960c-09d43c4fff3e,open_cage,33.7438112,-118.2923258
b35f2198-e7b5-4e89-8f15-0a1b5d4126fd,open_cage,33.9192362,-116.7829501
898515c8-c86a-4487-9d0b-0a1d44ccdd54,open_cage,34.0856053,-117.6700446
b517041a-7045-4f4b-a169-0a3de8305d62,open_cage,32.8985273,-117.1913314
fc92cc1f-9919-46d2-890f-0a5c978d870a,mapquest,32.660182,-117.031779
a19311da-2984-46a3-a3fd-0a9c5618f23d,mapbox,32.81846,-115.56988
ce1d037a-3d61-428c-a426-0a9dc35643d2,mapbox,33.629893,-117.909808
2d14bf52-6d72-4a2d-9beb-0aad5c428413,mapbox,34.085772,-117.695766
a8cc9a39-fe8a-4eca-ad37-0ab509410954,mapbox,37.019266,-120.13159
700b79dd-0101-4306-a4ae-0acb7dbed574,mapbox,38.246396,-122.019815
74fa14e5-d085-4462-a20f-0ad43b41110f,mapquest,34.279339,-118.738628
f9228f18-7b95-49fa-9e8a-0ad57cd98339,mapquest,33.526604,-117.717025
90bd102e-1f7a-4354-bb71-0aef07e2d120,open_cage,33.6378739,-117.8632478
a5becf23-22d1-4995-99d5-0aefbf516d4c,open_cage,33.878,-117.96717
dd6e749d-914a-4bcd-9f54-0aefc9766d97,mapbox,37.448282,-122.125579
c6d29d91-64e2-4bad-8ae8-0b2162f3f3e2,open_cage,38.5947098,-121.4158409
bbb0246f-51fd-4225-8ac1-0b46e51e4a4b,mapquest,37.37286,-121.873161
67390f35-0ffc-480f-b7db-0b4c694360dd,mapquest,37.78777,-122.25042
59c064ae-291d-4616-a9ae-0b577957034b,open_cage,32.8223369,-117.1021105
753c0037-18bc-4f40-904c-0b68ed063e4f,mapquest,34.171104,-118.955855
7d132e39-828f-4985-b8e1-0ba29c4d006b,mapbox,33.96577,-118.42406
febe180b-d42c-4af5-87dd-0c18ce9e569c,mapbox,37.645551,-121.018508
396ce2a1-1b53-4b89-9587-0c19f4a0014f,mapquest,37.603478,-122.394375
7025d5e2-7f30-41bb-93e9-0c1d83bc795c,mapbox,33.918994,-117.887351
bcb66548-0d35-491a-b808-0c27c76d9951,open_cage,33.5698519,-116.0910571
819b189c-b18b-430c-b7e7-0c3a3513ffab,open_cage,33.8591818,-118.0637066
d0c47876-9e5c-4d65-9c55-0c5892c55a0f,mapquest,37.60273,-122.37222
8bf97256-976e-43d7-a008-0c5895e7f7f9,mapbox,34.076979,-118.040258
89780537-e533-44cf-8572-0c82fa72b6b7,mapquest,33.805529,-118.191107
87cc1d70-4f86-4e92-8180-0c8399a96043,open_cage,37.7277353,-122.4766546
0510bf85-b6e1-4b98-aa9e-0ca7fe5a2f16,open_cage,37.245933,-121.8908418
ee8eabb2-b8a9-41f7-ae7f-0cd082f201c1,mapquest,39.126991,-121.636129
cacff911-7043-4a92-8a9e-0cd5ccb287f6,mapquest,37.669032,-121.857289
d601ed24-c0ac-4233-9bde-0cf17e2d2775,mapquest,37.895142,-122.058598
6f7dc498-428d-4fc2-a3fb-0cf62a366941,mapbox,37.653415,-120.957118
9c5dc181-4ce8-404e-86e3-0cfed80a9386,open_cage,34.0308209,-118.4621349
c5d3dff2-334d-4b99-9fe7-0d15ab943c10,mapquest,33.081272,-117.23263
9d65e4e6-4d3f-4f3c-a5ea-0d1eb3b65437,open_cage,33.8450698,-117.5742951
3902eeff-392f-4ab3-85c3-0d22c5a7faa1,open_cage,33.7700576,-118.1922828
1eb81441-c563-460a-9605-0d2daf5939bf,mapbox,33.65318,-117.74785
71589e81-34f0-4289-bf47-0d2f16ae5cfe,mapbox,32.751331,-117.206415
57c71ad0-cd59-4a16-bcb8-0d6375fff77c,mapbox,34.07577,-118.37599
0d1e6575-d945-4a54-b78b-0d93924c635f,open_cage,34.0095302,-117.8593455
8808e505-36d7-48e1-9ec7-0d95bb5d5b7b,mapquest,37.796833,-121.192156
78325116-22a7-4d05-8fb3-0db8a0fa29de,mapbox,33.960283,-118.349165
b89b32df-0cd4-4ca6-8887-0dfcbd469052,open_cage,37.9661609,-121.9907237
c958c881-3294-4562-a17d-0dfe6245016d,open_cage,37.2226053,-121.8641664
00ab7ac3-5cdf-4f46-b86f-0e2a152e64f6,mapbox,34.07257,-117.36977
9135f463-a8a2-47c1-8614-0e2eb3c2f354,mapquest,32.772247,-117.250974
9fa6656d-898c-42ed-8a57-0e315996d8d3,open_cage,34.1496674,-118.4411202
bc92f923-c337-489a-9189-0e34ce1ab444,mapbox,38.00244,-121.731815
e0d2088d-c787-4c63-b3d3-0e59d767019d,mapquest,34.15899,-118.371303
377848c5-d125-4dcf-806b-0ea147bde7c1,open_cage,33.6164276,-117.8797409
b89e21b5-b5a9-4272-b7e4-0ea2c0727fd4,mapbox,33.918142,-118.075635
013a2ef7-49a9-4fce-97a1-0eabf3d0eec9,mapquest,38.640769,-121.498669
9774866c-216f-4a29-a387-0ec40add092e,open_cage,37.9282561,-122.0392822
363be5c3-5016-49d2-ac24-0ed04bc9cf95,open_cage,37.3352296,-121.8927332
12b9f5bb-d2c6-4019-a612-0ee68842a7c1,mapquest,37.966375,-121.782339
8eebffdc-3c31-4868-88d3-0f34e434b958,mapbox,37.754128,-122.488819
b37a8be8-01fa-40f0-80b2-0f473dd413cf,mapbox,33.86601,-118.394444
4e67a742-2712-4f68-acce-0f645f91e21f,mapquest,34.003534,-118.472189
0dccf566-704b-4233-b297-0f7a2169c59f,open_cage,33.4599809,-117.6922761
65347639-efce-4112-a3ef-0f8e408fed0a,mapbox,33.13292,-117.16433
a7662d21-90cf-4121-9542-0f95bf054122,mapbox,38.640413,-121.509746
edfb4e14-fd17-4d49-8cab-0fad51ed6ac9,mapquest,34.107391,-117.665808
e19519e9-e4f7-4be6-b85c-0fbf42492ceb,open_cage,36.1533196,-120.3473274
2f7b13d9-0351-4334-b3aa-0fd3d4b657b2,open_cage,32.7471092,-116.9613399
a8351511-ccba-4810-8f17-0fddf946d899,open_cage,37.6893423,-121.9024636
3edead9f-4bd6-4b0d-9b1d-0ff0fa0bfc9e,open_cage,34.222166,-119.06969
d73239ab-af1c-46a8-a582-100d97552e59,mapbox,33.742627,-116.304298
9e0fce38-0421-444d-9436-100fef5e83d3,mapquest,33.13106,-117.260566
2b9646cf-1dfb-45de-ae74-101bb711cde3,open_cage,33.5698734,-117.7072417
0422d20c-e50a-4d1e-b826-10221ff8574e,mapquest,37.66932,-122.47503
ae5462f1-171f-45d3-843c-1038cd757ca5,open_cage,33.6269515,-117.6688034
70987688-fb53-453f-b294-10436cd91ee3,mapbox,34.133008,-117.616788
1fcbef05-04c1-4c33-b011-1054be7b4ac5,mapquest,32.763571,-117.106618
5b2bc9fe-8f04-4ab0-8778-106ac6240c9a,mapquest,33.809363,-118.285648
31ca7215-3d49-4395-931f-1073a6b9ac7a,mapquest,38.595155,-121.293077
30cabd0a-fe7d-4239-b6d8-109a0a39ed78,mapquest,33.832147,-118.029762
7a2617f2-5ad6-43ce-a267-10ac7cc55b30,mapquest,33.693467,-117.892885
1c9031c8-f804-42c6-802e-10db3cf8e654,mapbox,33.91769,-117.930847
5d0dcf2a-c90c-458f-b395-1132d1c7c7e9,mapquest,37.703017,-121.721875
c40368fc-8a82-417b-877e-113813a125cd,mapbox,34.43254,-118.55637
6ca92e08-d5f6-4318-a3f7-113b402ca552,mapbox,34.14383,-118.144264
33a73e9e-428e-4313-a3c6-1177b38f79fa,mapbox,34.273408,-118.677409
85d68afd-0ef1-41c2-9863-11909216bd3d,mapbox,37.976991,-122.067092
78048032-a16c-4901-8870-11a202df70ae,open_cage,37.9992578,-121.3154507
aca3ea21-6c68-4621-8657-11c5db040b89,mapbox,38.008764,-121.321287
067a898a-cbc1-42c5-8915-11c98e9d4e41,mapquest,38.569891,-121.471674
8e097292-d4c1-48cd-9e79-11e64243f1ef,mapbox,33.87141,-118.354691
4cc0d29a-76c9-426e-9bf5-120e95fcdde5,mapquest,32.792321,-117.096461
e7d36160-5797-44ba-93c9-1215a7aedf1b,mapbox,34.02268,-118.43912
f5a04f87-8e36-4a60-9255-122dfe3e2420,open_cage,33.2033367,-117.3333197
5c4a6b2a-f52c-446b-a4fc-122f44673d06,mapquest,38.54737,-121.39289
0e92d563-d5bf-456b-8617-123b8f958f1b,mapbox,37.413307,-122.125294
4720fed7-34ba-4e27-ad68-124703721d69,open_cage,39.2039794,-121.0642799
ffff272d-86cd-4942-97c1-125af4fdbb75,open_cage,34.2566105,-118.5786238
3b7fc16f-5204-40db-80d6-127a21c97ecd,mapbox,37.43537,-121.88588
9dee456d-2b19-45ba-9122-12d83125ec60,mapbox,37.934294,-122.072271
acb6152e-50b5-44c8-b3fc-12de452514dd,mapquest,33.760329,-116.358047
bf262427-f1c6-415a-bf61-13158816a85e,open_cage,35.789059,-119.888629
f343f644-92f0-47ce-88db-13245fcd833e,mapbox,33.812619,-118.367587
bd0e36b9-3398-4331-88c4-1363e7677ed0,mapquest,38.713316,-120.839043
f5b683e6-cd6a-4c50-bdca-136c9337f861,open_cage,32.85516,-116.931716
85c232f8-bc4d-4f4a-bac3-137f723e7319,open_cage,38.9542431,-119.945492
7a624f43-de2b-478f-a610-1388a0e2c528,open_cage,37.531556,-121.914945
4c15bb5a-c047-47d1-bc3b-139bd65ff2e8,open_cage,34.0181677,-118.1106422
096f10ca-7947-4611-be62-13a4e35c3dd6,mapquest,33.97463,-117.837811
62d026c5-40b0-449e-991f-13f3cf0e8567,mapquest,34.06247,-118.44344
14bf4cce-19ef-44bb-884d-1408ff09c778,mapbox,37.717223,-122.211229
aa2efcd1-44a7-4e17-b9ea-141b1aed2fde,mapbox,33.979286,-118.0371
0767edbe-c0bd-470e-bed4-143c8d980d23,open_cage,34.1644476,-118.2565081
c5ad09f3-b64d-4efb-b234-1441572850a9,open_cage,37.5372543,-122.3005072
c3460f00-6f74-4b80-843d-146a7b13c8e5,mapquest,37.545181,-122.293549
0ae8efdb-00eb-4493-8a6d-146e93507198,mapbox,36.712782,-121.652657
7df1cf70-3b6b-4bf4-b523-1488f138117c,open_cage,34.0552718,-118.3873684
bb218266-2cc4-4a6c-8d77-14ebcdd2230d,open_cage,37.5286499,-122.2477845
cbc8c2cb-f9a6-422c-be6c-14eebf0b479e,mapquest,37.337182,-122.066761
4e6a1d9c-94d8-4ed5-8f8b-14f4e3446225,open_cage,33.7551955,-116.3619543
6f240d16-beef-4139-9e19-14f4fdf483c6,mapquest,33.687054,-117.855453
8664b1e4-6cae-4528-bd28-150388987d82,mapquest,34.06921,-118.29112
657dd6a4-add3-481b-977e-150796672534,open_cage,38.1218545,-122.6037697
1c81b60d-be80-4cd2-83c2-155e43623d58,mapquest,32.74376,-117.05267
a7bfb809-6c0b-4084-9794-156035335b89,mapbox,33.931343,-118.183687
cd79f8d5-3482-4f7b-b35b-15b10ed013bd,mapquest,37.328342,-122.064022
037794c7-0b9e-473a-a890-15b155f76206,mapquest,33.475417,-117.127703
8b07faaa-a67a-4567-b35a-15e656f335e2,mapquest,32.761309,-117.06543
de2c8839-db5c-4bd2-b61a-15ee2ffbce53,mapquest,33.063158,-117.264842
1fbcc872-e3e3-4185-9fb6-1605c7f1060c,open_cage,37.7435713,-122.4389441
db53fa45-3ffd-4c1b-b5b9-160c88a03252,mapbox,33.972913,-118.073755
8f0832fc-1c45-4324-8194-161073cdcb77,mapquest,37.758668,-121.959441
0f19f8f5-4ee9-4c9f-9940-161388909f9a,mapbox,41.704665,-122.64696
68182a7a-7d63-4467-a799-1613f51750cb,open_cage,33.790065,-118.0292095
20478ff8-2315-4bb1-a220-1628c2bb7046,open_cage,33.7039957,-117.8158737
d1d62887-2881-4b4f-a3dd-163896f6d3e1,open_cage,36.8088917,-119.6709118
b0d12a1e-9764-407f-9e3f-163a085c4d79,mapbox,34.1656,-117.279096
67a6c967-08d6-4e47-91be-165dc3b1db99,mapquest,33.815799,-117.916808
1675048a-4e24-47e6-b72c-165fc6f08aeb,mapbox,34.02028,-118.35491
99e71362-a76f-40cd-9399-166ce52ab3a7,mapquest,37.552313,-122.313509
9127f6d5-c41b-4f2b-809d-168356ce45a9,mapquest,37.780082,-122.478056
a14e741e-062d-429d-ba56-1698bb6dfd78,open_cage,36.8449279,-119.6650933
30067933-0bbc-4167-8e35-16a5f2c69814,mapquest,34.15798,-118.39628
e996b7f3-caca-4a9a-a04f-16b20641c6f7,mapbox,33.851989,-117.923755
f5f88793-7a0c-4a13-84c7-16b824f3ac36,mapquest,32.775739,-117.155093
f2977e02-7775-4f08-84c8-16bcc0c0dff3,open_cage,38.713107,-120.841956
30a319b9-1982-4251-996b-16d4c42eb93f,mapbox,37.372375,-122.088408
4e7a31c5-fb60-4c97-ab35-16e993c872b1,mapquest,34.427189,-117.376268
1c25ddb2-7805-4908-9e79-170797568a9c,open_cage,37.130354,-121.639145
774cf24f-56fd-4c29-9542-17150213a2e7,open_cage,38.748846,-121.318675
8a783b7c-cbaa-4da4-a009-173fe4f9907b,mapbox,34.514925,-117.320306
6998ce20-a4d3-4863-abfc-17452c66649e,open_cage,34.0594135,-118.444746
9168e61a-ff42-4c19-bdbe-178fae83e8ea,mapbox,33.84989,-117.791572
e075949d-b25b-4d56-a33a-17a8700eb728,mapquest,37.898121,-122.056632
b8e5dc11-acf6-4ef6-81c6-17a96afa5c9f,mapbox,35.400154,-119.090362
d17ae4fb-2b2d-4c5e-8700-17b020f7cdef,open_cage,33.74808,-117.86989
61032db5-5e55-452e-93c1-17bfe4b2e1d9,open_cage,33.981811,-118.459911
c8358814-d8f1-478c-a359-17c2f4d9dee8,mapquest,37.308747,-121.97809
024581c0-90aa-45d9-977e-17d03c0bce4b,mapbox,33.86018,-118.09292
39fed135-cdd8-43b4-a2c9-17f92e1b1636,mapbox,33.03381,-117.25653
16dbf5f2-bc4a-47c5-8715-1812d056bef4,open_cage,34.13377,-117.9256432
dec27802-93ad-4ecc-b342-18198c036d3d,open_cage,37.7767382,-122.3942265
102d2700-9850-4d8b-bb65-1839e4f265e6,open_cage,33.717562,-116.208912
2894341e-03e7-4d7a-b7a3-187674900923,mapquest,33.947826,-118.33335
a2d0682e-a80d-49d4-98d1-1898ab01a460,open_cage,33.8514942,-117.998815
2ee3e4dc-a504-4a27-b744-189c384dcc67,mapquest,34.215945,-119.004254
624980c7-9113-49de-be95-18ade49b7cac,open_cage,34.0445754,-118.264666
9f11b4a5-7cfb-4f81-bb4b-18d6d60cb17e,mapbox,33.68026,-117.90775
ed63762d-56df-45a8-a72a-18d7d4d9bd4f,mapbox,33.759528,-117.833842
14b0a880-3366-4970-91ca-18f891b0e2ca,mapbox,37.300472,-121.771261
52916422-579e-45f3-9aff-191300b0d6c3,mapquest,37.523214,-120.881182
3f34d7fe-4f14-458e-bc64-194c86096f8d,mapbox,38.391665,-122.817746
3df86d27-f04a-4da8-a5b2-195c774ad3ef,open_cage,35.634354,-117.6699695
3d38b544-47c2-4202-8865-1964c6ecb965,mapbox,33.891188,-117.776273
8ac58d51-43fb-474c-89f1-1973516f1c28,mapbox,33.783158,-118.06993
2aae4736-e4d8-4ec2-8d4f-19a01d55c923,mapbox,33.68777,-117.98858
c6a11d6d-8bdc-430e-b206-19ba7373d6a7,mapbox,33.678538,-117.862124
63a296e1-0c3e-4927-bd8a-19c6ac88ac18,open_cage,37.3096734,-122.0117962
dfb71462-1494-4467-8eaf-1a051d191dbd,mapquest,37.32158,-121.82367
9b8d994f-0a14-40d7-9e11-1a079ec2c870,mapquest,33.841418,-118.262337
5d33cd59-6c17-42fd-b59f-1a0a0405f129,mapquest,33.023375,-117.081719
24a1fe3e-fbb2-428b-8d17-1a280b374279,open_cage,33.6178927,-117.9297881
312e5a9c-9672-4fd5-89e8-1a2ae8034e5d,open_cage,37.4467051,-122.1604483
b0d35cce-63fb-4519-920f-1a30fa5de373,open_cage,38.4670205,-122.7461318
c31f98e0-25c3-44d3-a3c7-1a43614f4bd6,open_cage,33.678804,-117.8611992
a64f6b9a-7822-4e26-a830-1a5e0cb71f09,mapquest,33.860066,-117.924807
9ba035b7-fab5-49a9-bb39-1a6c20bcc9ab,open_cage,39.7464815,-121.8517886
5ea9aa35-4a4c-4234-abc4-1aa793c5d69b,open_cage,35.1204651,-120.6007718
8f30a311-26cf-4b12-84f5-1ab2b35edb27,mapquest,38.360906,-121.96186
9ad401e0-e3f1-4179-872b-1ac0ce4584a6,open_cage,37.2699257,-121.9460708
b7164155-a98f-4bd4-a527-1b1e8534e39f,open_cage,34.1360138,-118.1324894
42316d76-b931-4644-a88e-1b22a0478cc6,open_cage,37.7931516,-122.3997528
28ff8356-3205-40a8-b330-1b3e3083589d,open_cage,34.172042,-118.447567
70b90150-7538-4500-b8fd-1b7787cee5c3,open_cage,33.944949,-118.405389
04a2eead-a8be-4868-beab-1b97676c6a59,open_cage,33.6706953,-117.9099195
96e01008-0ace-49af-bc49-1bbff88d7e7c,mapquest,34.990156,-118.941487
b8e8c7e9-b3fb-4b7a-a92c-1bdc0d08e0e7,mapquest,34.167949,-118.321867
310fe49c-eba7-4830-a9d3-1be833b8d141,open_cage,34.1327556,-118.1474091
dacf92da-4fd4-461d-846e-1c09a1b014b2,mapquest,34.13855,-118.21521
fbe380e0-5d7b-4f2a-82d8-1c2405a2c885,mapbox,33.592483,-117.123608
1472ade0-2c82-477a-90d3-1c5ba4c76e6f,mapbox,38.568251,-121.485271
89a44f4e-2a14-4d5b-bfc3-1ca02fa15a99,mapbox,37.383101,-121.894396
9f96ffd8-1f6b-45c0-88d9-1caa0dd00f49,open_cage,33.6980765,-117.8870867
aa7d7ecb-7017-40f0-93ba-1cdd4d4b8320,open_cage,34.0446122,-117.80207
e33c338c-82c0-43d0-bd1a-1ce1d3e523d9,mapbox,32.779351,-117.012689
f74d27ce-a956-4df2-96bb-1cf7c81f20a6,mapquest,38.495178,-121.520854
9d01d7d8-bc7d-4c56-b9f2-1d1918db967a,open_cage,37.2936547,-121.9443946
91ff2d9d-2887-4339-8403-1d21de6fd0c9,mapbox,34.028158,-117.118343
643d0cb5-8d7c-40be-9ae6-1d2b796f6662,open_cage,34.1206536,-117.2026293
e4ab6bbe-dd56-459c-bff4-1d34e5ff4152,mapquest,34.23353,-118.50275
99d72dfd-dcaf-4f06-b3cf-1d3c01081f5c,open_cage,33.6919252,-117.8829874
bdd4a578-c8d1-41ba-83e2-1d3e86534a91,mapbox,33.80327,-118.07033
69e0273e-02bb-4a7b-945b-1d8683d0890e,mapbox,34.173666,-118.301504
c6dc1426-fa72-447e-ad12-1d97df8d205c,mapbox,34.470869,-117.340039
29641f44-7397-4f65-b6a3-1da9bd5413d8,mapbox,33.55416,-117.139409
50f10eee-cefd-4645-ac62-1dd72173bb03,mapbox,37.785738,-122.280553
341b8dde-9657-49bc-b96c-1df05f8abfad,mapquest,38.877253,-121.295404
eb4e3ceb-e23c-4566-bb49-1e08b4c19740,mapbox,33.812752,-116.54434
a7dff882-32c1-4be0-9266-1e145250bac5,mapquest,38.100322,-121.265748
4721fbad-63c7-405b-925e-1e47c879cd69,mapquest,37.828824,-122.282378
de138bd5-8b9a-4cb8-bed7-1e59b24d13f2,mapquest,38.66917,-121.15358
fe52505e-45b0-47a4-9bbb-1eaec504c6ba,mapbox,34.161683,-118.288555
5340f640-cad5-409a-9c46-1ebff81734db,open_cage,35.29937,-120.656671
599ef96d-f054-47f2-9ae2-1ec2dc9954cb,mapbox,33.386523,-117.239041
3680863f-6469-4c46-a115-1ec57e13feab,open_cage,33.9471359,-117.3882611
96d52b9a-b3f8-4e33-8ab8-1ecc55c5096c,open_cage,34.055511,-118.270222
9ffd4c57-f703-456e-a74a-1ecf0051db05,mapbox,37.55393,-122.25613
22097fb9-3ac3-4a0e-ad72-1ed404cff42f,mapbox,35.288531,-120.65178
88d49c99-6cd3-4469-8609-1ee3964a395d,open_cage,37.494276,-121.9248539
e5a41e95-6ff5-4b28-a3f6-1f3cd70fe986,open_cage,37.7022446,-121.933769
6a5cb4c7-452c-4d3f-96dc-1f560193bc49,mapbox,35.526183,-120.702712
7a6cce91-a4f3-499a-8036-1f6c36e64d22,open_cage,33.944949,-118.405389
ee0ff339-a7a6-4088-9f13-1f83d1f62c67,mapbox,33.89221,-118.29735
c1cd7b93-383d-4347-acbf-1f8600731c76,mapquest,37.823964,-122.003816
3c022ca2-3498-475e-b33c-1f9de8812d43,mapbox,34.451628,-118.624829
e9b9ef0f-639d-4a34-ad0a-1fa7dacb7e71,open_cage,34.1391621,-117.4392253
c5433328-0ffa-40f1-a4c5-1fd27161a550,mapquest,38.772188,-121.309942
72d1855d-a047-4a89-b026-1fd47eac9ff4,open_cage,38.5842569,-121.2845186
6973393e-b8c6-43aa-ad60-1fd89d3666fa,mapquest,33.371578,-117.253122
e5721d74-5744-494c-93b2-1fe2bc0c3f88,mapbox,37.69995,-122.48256
7aa214ef-d7d7-46ef-b778-2034c8a38bea,mapquest,37.235351,-121.963921
ad99ad6b-43c2-4513-8067-203650317cd2,mapquest,35.350377,-119.125239
fa2eabc5-f504-4215-a7d2-203af03eb5c3,mapbox,33.140206,-117.138871
97fecd51-5660-4830-bee3-2050e505a4b7,mapquest,37.797543,-122.430316
40bbcf2e-a09e-492d-bde3-20666959ced2,open_cage,34.0987768,-117.4358031
f5e932c5-2393-4ca2-9d83-208090899a32,mapquest,33.5558,-117.18655
6e0f6e65-eba4-4548-9225-208471e3bdd2,mapquest,33.697581,-117.834742
7de20602-b11e-4263-812c-20879d42dcaa,mapbox,34.264744,-118.524454
d2fe11b5-bd08-475a-9db9-20917de55a47,open_cage,33.6844046,-117.1673219
11e69b2e-2b6e-460f-9c1e-20925b7e02ac,mapbox,34.15216,-117.47433
032ec676-aeed-40c2-b68d-20c2393a8a34,mapbox,40.801468,-124.167462
dcd4e6f5-6d0e-4e18-b733-20ca68da6b9d,mapbox,37.697098,-121.743172
2fb532bb-3dca-4caf-a402-20cf512c075f,open_cage,37.2514613,-121.8624322
1a7e2214-9902-4e7e-abb5-20fac00906ef,mapbox,36.597608,-121.850298
6310bae5-15c0-478a-ad15-213723ec3596,mapquest,36.735801,-119.785419
09008ea3-415f-4c0c-b5b9-213a1cb17cfb,mapbox,33.729549,-116.970978
bda8517d-ced7-4dd6-b743-2146676139f2,open_cage,34.049981,-118.2534693
f07b395b-ef22-4ab1-884f-215fe4a9582a,mapquest,37.486144,-122.229814
c1e33370-ea20-457c-9ad3-216cf4464b85,open_cage,33.9975067,-118.1770105
3c4dbc69-76a7-4e3b-8528-21700fdababd,mapbox,33.99045,-117.92556
4015c830-deb2-4962-ace9-21c8669e640f,open_cage,33.6817373,-117.9189553
e98f6d71-82a1-457a-a06b-21d98b7c5d6c,mapquest,34.131298,-117.63749
5a218014-9579-440e-9966-21f0826296ce,open_cage,33.8173719,-116.5283179
295210a5-28da-45c3-9e18-21f960b5ee46,mapbox,34.917896,-120.434552
5bbbbf2c-b40f-4930-b440-221369eadc09,mapquest,34.183631,-118.339557
db0e06e7-ba3c-4c0d-8dd4-2231207fc800,mapbox,32.743685,-117.043272
d0c2a505-8792-4202-be8b-22530471262c,mapquest,37.953837,-121.953573
10c3be24-874d-455d-8a1e-225a1468ba5f,mapquest,37.717952,-121.724721
f1b1281c-709f-41ef-a21a-22793287cf1d,mapbox,36.865135,-119.758082
e084b57a-6e1a-4f19-b971-228d501146b7,mapquest,37.603484,-122.395962
2cbf76fb-88ff-4ef7-9959-22cebed0bf9b,mapquest,39.146189,-121.632771
d95e5f64-c0ba-473a-b60b-22e3a15ebb9b,mapquest,38.244717,-122.628649
babe9325-0f7f-49f8-b7eb-22e7e6e11957,mapbox,33.72775,-117.838059
cd88215b-f7b6-4aee-b5e8-23132800f451,mapquest,37.318905,-120.477111
adaa1003-4795-4f5b-ab8d-23146a5c6775,mapbox,34.234493,-118.467282
9814ea65-c6ef-4a22-9cc0-233c2699f354,mapquest,33.985352,-118.395653
d421bedf-ac90-4b1c-8070-234a2d8c0866,mapbox,36.807291,-119.778751
8a75ea93-9cad-439a-bd42-2350c2573c2e,mapquest,34.16468,-118.37409
32bd8e8c-31fa-4bda-92d9-2350cefbeb02,open_cage,34.266914,-119.2460884
baa599bb-fb6b-46e2-81ff-2378e7d1bfe4,mapbox,33.899052,-117.494719
93fd25fd-bb36-46c3-96ee-237c5cd8afb9,mapbox,38.346382,-122.720273
b9042dcc-9d2f-40f7-a6c4-2384d882ed25,mapbox,37.999722,-121.289142
8c30d5e1-40be-460e-b9b9-238da3d626e2,mapbox,37.33901,-121.93847
321f6dac-8ba8-4423-bb26-239d43cdac50,open_cage,38.9158634,-121.0610083
2b6f0497-756f-4e05-8d8d-23a5927dac2f,mapquest,36.719967,-121.654777
6f5c97fb-3f7f-4a3a-b031-23ca8c5f69a8,mapbox,34.06719,-118.34433
06c8a527-de45-4b25-8fc1-23d458425f12,open_cage,38.5811359,-121.495032
6e833c48-729d-4258-9e56-240a57e5be6c,mapquest,33.715851,-118.038932
6718d6b7-74ac-40ac-acb7-242b0a6ae0bc,mapbox,33.943191,-117.996118
00065ea4-3912-4842-bc4f-246982cff1ec,mapbox,33.66407,-117.857051
af423194-ae70-45b1-8728-24870a65fa90,open_cage,34.1910585,-118.6059127
0ddad9ce-1e75-4333-8a16-248de6641ad6,open_cage,36.8347787,-119.8796277
b6c99606-aa8e-4947-8447-2534b13c03f9,mapbox,34.42622,-117.38419
82d54c47-21f3-44ca-9e8b-25625d4bb209,mapbox,37.29487,-121.931
422c45d1-831b-40a1-b645-256e97184efc,mapquest,35.44086,-119.0761
74359c3c-0493-4650-b6a6-25b54fc08b59,open_cage,33.019154,-117.060241
d0070701-9010-43c6-84f8-25c06b3e8544,mapquest,34.415508,-118.557762
c2f93724-b9c4-499c-8450-25f7126fbe05,mapbox,37.976452,-122.033622
